category	subcategory	disease	term
O81	O810	PARTO CON FÓRCEPS BAJO	Canonical
O81	O811	PARTO CON FÓRCEPS MEDIO	Canonical
O81	O812	PARTO CON FÓRCEPS MEDIO CON ROTACIÓN	Canonical
O81	O813	PARTO CON FÓRCEPS DE OTROS TIPOS Y LOS NO ESPECIFICADOS	Canonical
O81	O814	PARTO CON VENTOSA EXTRACTORA	Canonical
O81	O815	PARTO CON COMBINACIÓN DE FÓRCEPS Y VENTOSA EXTRACTORA	Canonical
O82	O82	PARTO ÚNICO POR CESÁREA	Canonical
O82	O820	PARTO POR CESÁREA ELECTIVA	Canonical
O82	O821	PARTO POR CESÁREA DE EMERGENCIA	Canonical
O82	O822	PARTO POR CESÁREA CON HISTERECTOMÍA	Canonical
O82	O828	OTROS PARTOS ÚNICOS POR CESÁREA	Canonical
O82	O829	PARTO POR CESÁREA, SIN OTRA ESPECIFICACIÓN	Canonical
O83	O83	OTROS PARTOS ÚNICOS ASISTIDOS	Canonical
O83	O830	EXTRACCIÓN DE NALGAS	Canonical
O83	O831	OTROS PARTOS ÚNICOS ASISTIDOS, DE NALGAS	Canonical
O83	O832	OTROS PARTOS ÚNICOS CON AYUDA DE MANIPULACIÓN OBSTÉTRICA	Canonical
O83	O833	PARTO DE FETO VIABLE EN EMBARAZO ABDOMINAL	Canonical
O83	O834	OPERACIÓN DESTRUCTIVA PARA FACILITAR EL PARTO	Canonical
O83	O838	OTROS PARTOS ÚNICOS ASISTIDOS ESPECIFICADOS	Canonical
O83	O839	PARTO ÚNICO ASISTIDO, SIN OTRA ESPECIFICACIÓN	Canonical
O84	O84	PARTO MÚLTIPLE	Canonical
O84	O840	PARTO MÚLTIPLE, TODOS ESPONTÁNEOS	Canonical
O84	O841	PARTO MÚLTIPLE, TODOS POR FÓRCEPS Y VENTOSA EXTRACTORA	Canonical
O84	O842	PARTO MÚLTIPLE, TODOS POR CESÁREA	Canonical
O84	O848	OTROS PARTOS MÚLTIPLES	Canonical
O84	O849	PARTO MÚLTIPLE, NO ESPECIFICADO	Canonical
O85	O85X	SEPSIS PUERPERAL	Canonical
O86	O86	OTRAS INFECCIONES PUERPERALES	Canonical
O86	O860	INFECCIÓN DE HERIDA QUIRÚRGICA OBSTÉTRICA	Canonical
O86	O861	OTRAS INFECCIONES GENITALES CONSECUTIVAS AL PARTO	Canonical
O86	O862	INFECCIÓN DE LAS VÍAS URINARIAS CONSECUTIVA AL PARTO	Canonical
O86	O863	OTRAS INFECCIONES DE LAS VÍAS GENITOURINARIAS CONSECUTIVAS AL PARTO	Canonical
O86	O864	PIREXIA DE ORIGEN DESCONOCIDO CONSECUTIVA AL PARTO	Canonical
O86	O868	OTRAS INFECCIONES PUERPERALES ESPECIFICADAS	Canonical
O87	O87	COMPLICACIONES VENOSAS Y HEMORROIDES EN EL PUERPERIO	Canonical
O87	O870	TROMBOFLEBITIS SUPERFICIAL EN EL PUERPERIO	Canonical
O87	O871	FLEBOTROMBOSIS PROFUNDA EN EL PUERPERIO	Canonical
O87	O872	HEMORROIDES EN EL PUERPERIO	Canonical
O87	O873	TROMBOSIS VENOSA CEREBRAL EN EL PUERPERIO	Canonical
O87	O878	OTRAS COMPLICACIONES VENOSAS EN EL PUERPERIO	Canonical
O87	O879	COMPLICACIÓN VENOSA EN EL PUERPERIO, NO ESPECIFICADA	Canonical
O88	O88	EMBOLIA OBSTÉTRICA	Canonical
O88	O880	EMBOLIA GASEOSA, OBSTÉTRICA	Canonical
O88	O881	EMBOLIA DE LÍQUIDO AMNIÓTICO	Canonical
O88	O882	EMBOLIA DE COÁGULO SANGUÍNEO, OBSTÉTRICA	Canonical
O88	O883	EMBOLIA SÉPTICA Y PIÉMICA, OBSTÉTRICA	Canonical
O88	O888	OTRAS EMBOLIAS OBSTÉTRICAS	Canonical
O89	O89	COMPLICACIONES DE LA ANESTESIA ADMINISTRADA DURANTE EL PUERPERIO	Canonical
O89	O890	COMPLICACIONES PULMONARES DE LA ANESTESIA ADMINISTRADA DURANTE EL PUERPERIO	Canonical
O89	O891	COMPLICACIONES CARDÍACAS DE LA ANESTESIA ADMINISTRADA DURANTE EL PUERPERIO	Canonical
O89	O892	COMPLICACIONES DEL SISTEMA NERVIOSO CENTRAL DEBIDAS A LA ANESTESIA ADMINISTRADA DURANTE EL PUERPERIO	Canonical
O89	O893	REACCIÓN TÓXICA A LA ANESTESIA LOCAL ADMINISTRADA DURANTE EL PUERPERIO	Canonical
O89	O894	CEFALALGIA INDUCIDA POR LA ANESTESIA ESPINAL O EPIDURAL ADMINISTRADAS DURANTE EL PUERPERIO	Canonical
O89	O895	OTRAS COMPLICACIONES DE LA ANESTESIA ESPINAL O EPIDURAL ADMINISTRADAS DURANTE EL PUERPERIO	Canonical
O89	O896	FALLA O DIFICULTAD DE INTUBACIÓN DURANTE EL PUERPERIO	Canonical
O89	O898	OTRAS COMPLICACIONES DE LA ANESTESIA ADMINISTRADA DURANTE EL PUERPERIO	Canonical
O89	O899	COMPLICACIÓN NO ESPECIFICADA DE LA ANESTESIA ADMINISTRADA DURANTE EL PUERPERIO	Canonical
O90	O90	COMPLICACIONES DEL PUERPERIO, NO CLASIFICADAS EN OTRA PARTE	Canonical
O90	O900	DEHISCENCIA DE SUTURA DE CESÁREA	Canonical
O90	O901	DEHISCENCIA DE SUTURA OBSTÉTRICA PERINEAL	Canonical
O90	O902	HEMATOMA DE HERIDA QUIRÚRGICA OBSTÉTRICA	Canonical
O90	O903	CARDIOMIOPATÍA EN EL PUERPERIO	Canonical
O90	O904	INSUFICIENCIA RENAL AGUDA POSTPARTO	Canonical
O90	O905	TIROIDITIS POSTPARTO	Canonical
O90	O908	OTRAS COMPLICACIONES PUERPERALES, NO CLASIFICADAS EN OTRA PARTE	Canonical
O90	O909	COMPLICACIÓN PUERPERAL, NO ESPECIFICADA	Canonical
O91	O91	INFECCIONES DE LA MAMA ASOCIADAS CON EL PARTO	Canonical
O91	O910	INFECCIONES DEL PEZÓN ASOCIADOS CON EL PARTO	Canonical
O91	O911	ABSCESO DE LA MAMA ASOCIADO CON EL PARTO	Canonical
O91	O912	MASTITIS NO PURULENTA ASOCIADA CON EL PARTO	Canonical
O92	O92	OTROS TRASTORNOS DE LA MAMA Y DE LA LACTANCIA ASOCIADOS CON EL PARTO	Canonical
O92	O920	RETRACCIÓN DEL PEZÓN ASOCIADA CON EL PARTO	Canonical
O92	O921	FISURAS DEL PEZÓN ASOCIADAS CON EL PARTO	Canonical
O92	O922	OTROS TRASTORNOS DE LA MAMA Y LOS NO ESPECIFICADOS ASOCIADOS CON EL PARTO	Canonical
O92	O923	AGALACTIA	Canonical
O92	O924	HIPOGALACTIA	Canonical
O92	O925	SUPRESIÓN DE LA LACTANCIA	Canonical
O92	O926	GALACTORREA	Canonical
O92	O927	OTROS TRASTORNOS Y LOS NO ESPECIFICADOS DE LA LACTANCIA	Canonical
O94	O94X	SECUELAS DE COMPLICACIONES DEL EMBARAZO, DEL PARTO Y DEL PUERPERIO	Canonical
O95	O95X	MUERTE OBSTÉTRICA DE CAUSA NO ESPECIFICADA	Canonical
O96	O96	MUERTE MATERNA DEBIDA A CUALQUIER CAUSA OBSTÉTRICA QUE OCURRE DESPUÉS DE 42 DÍAS PERO ANTES DE UN AÑO DEL PARTO	Canonical
O96	O960	MUERTE POR CAUSA OBSTÉTRICA DIRECTA QUE OCURRE DESPUÉS DE 42 DÍAS PERO ANTES DE UN AÑO DEL PARTO	Canonical
O96	O961	MUERTE POR CAUSA OBSTÉTRICA INDIRECTA QUE OCURRE DESPUÉS DE 42 DÍAS PERO ANTES DE UN AÑO DEL PARTO	Canonical
O96	O969	MUERTE POR CAUSA OBSTÉTRICA NO ESPECIFICADA, QUE OCURRE DESPUÉS DE 42 DÍAS PERO ANTES DE UN AÑO DEL PARTO	Canonical
O96	O96X	MUERTE MATERNA DEBIDA A CUALQUIER CAUSA OBSTÉTRICA QUE OCURRE DESPUÉS DE 42 DÍAS PERO ANTES DE UN AÑO DEL PARTO	Canonical
O97	O97	MUERTE POR SECUELAS DE CAUSAS OBSTÉTRICAS	Canonical
O97	O970	MUERTE POR SECUELAS DE CAUSA OBSTÉTRICA DIRECTA	Canonical
O97	O971	MUERTE POR SECUELAS DE CAUSA OBSTÉTRICA INDIRECTA	Canonical
O97	O979	MUERTE POR SECUELAS DE CAUSA OBSTÉTRICA NO ESPECIFICADA	Canonical
O97	O97X	MUERTE POR SECUELAS DE CAUSAS OBSTÉTRICAS DIRECTAS	Canonical
O98	O98	ENFERMEDADES MATERNAS INFECCIOSAS Y PARASITARIAS CLASIFICABLES EN OTRA PARTE, PERO QUE COMPLICAN EL EMBARAZO, EL PARTO Y EL PUERPERIO	Canonical
O98	O980	TUBERCULOSIS QUE COMPLICA EL EMBARAZO, EL PARTO Y EL PUERPERIO	Canonical
O98	O981	SÍFILIS QUE COMPLICA EL EMBARAZO, EL PARTO Y EL PUERPERIO	Canonical
O98	O982	GONORREA QUE COMPLICA EL EMBARAZO, EL PARTO Y EL PUERPERIO	Canonical
O98	O983	OTRAS INFECCIONES CON UN MODO DE TRANSMISIÓN PREDOMINANTEMENTE SEXUAL QUE COMPLICAN EL EMBARAZO, PARTO Y PUERPERIO	Canonical
O98	O984	HEPATITIS VIRAL QUE COMPLICA EL EMBARAZO, EL PARTO Y EL PUERPERIO	Canonical
O98	O985	OTRAS ENFERMEDADES VIRALES QUE COMPLICAN EL EMBARAZO, EL PARTO Y EL PUERPERIO	Canonical
O98	O986	ENFERMEDADES CAUSADAS POR PROTOZOARIOS QUE COMPLICAN EL EMBARAZO, EL PARTO Y EL PUERPERIO	Canonical
O98	O987	ENFERMEDAD POR VIRUS DE LA INMUNODEFICIENCIA HUMANA [VIH] QUE COMPLICA EL EMBARAZO, EL PARTO Y EL PUERPERIO	Canonical
O98	O988	OTRAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS MATERNAS QUE COMPLICAN EL EMBARAZO, EL PARTO Y EL PUERPERIO	Canonical
O98	O989	ENFERMEDAD INFECCIOSA Y PARASITARIA MATERNA NO ESPECIFICADA QUE COMPLICA EL EMBARAZO, EL PARTO Y EL PUERPERIO	Canonical
O99	O99	OTRAS ENFERMEDADES MATERNAS CLASIFICABLES EN OTRA PARTE, PERO QUE COMPLICAN EL EMBARAZO, EL PARTO Y EL PUERPERIO	Canonical
O99	O990	ANEMIA QUE COMPLICA EL EMBARAZO, EL PARTO Y EL PUERPERIO	Canonical
O99	O991	OTRAS ENFERMEDADES DE LA SANGRE Y ÓRGANOS HEMATOPOYÉTICOS Y CIERTOS TRASTORNOS QUE AFECTAN EL SISTEMA INMUNITARIO CUANDO COMPLICAN EL EMBARAZO, EL PARTO Y PUERPERIO	Canonical
O99	O992	ENFERMEDADES ENDOCRINAS, DE LA NUTRICIÓN Y DEL METABOLISMO QUE COMPLICAN EL EMBARAZO, EL PARTO Y EL PUERPERIO	Canonical
O99	O993	TRASTORNOS MENTALES Y ENFERMEDADES DEL SISTEMA NERVIOSO QUE COMPLICAN EL EMBARAZO, EL PARTO Y EL PUERPERIO	Canonical
O99	O994	ENFERMEDADES DEL SISTEMA CIRCULATORIO QUE COMPLICAN EL EMBARAZO, EL PARTO Y EL PURPERIO	Canonical
O99	O995	ENFERMEDADES DEL SISTEMA RESPIRATORIO QUE COMPLICAN EL EMBARAZO, EL PARTO Y EL PUERPERIO	Canonical
O99	O996	ENFERMEDADES DEL SISTEMA DIGESTIVO QUE COMPLICAN EL EMBARAZO, EL PARTO Y EL PUERPERIO	Canonical
O99	O997	ENFERMEDADES DE LA PIEL Y DEL TEJIDO SUBCUTÁNEO QUE COMPLICAN EL EMBARAZO, EL PARTO Y EL PUERPERIO	Canonical
O99	O998	OTRAS ENFERMEDADES ESPECIFICADAS Y AFECCIONES QUE COMPLICAN EL EMBARAZO, EL PARTO Y EL PUERPERIO	Canonical
P00	P00	FETO Y RECIÉN NACIDO AFECTADO POR CONDICIONES DE LA MADRE NO NECESARIAMENTE RELACIONADAS CON EL EMBARAZO PRESENTE	Canonical
P00	P000	FETO Y RECIÉN NACIDO AFECTADOS POR TRASTORNOS HIPERTENSIVOS DE LA MADRE	Canonical
P00	P001	FETO Y RECIÉN NACIDO AFECTADOS POR ENFERMEDADES RENALES Y DE LAS VÍAS URINARIAS DE LA MADRE	Canonical
P00	P002	FETO Y RECIÉN NACIDO AFECTADOS POR ENFERMEDADES INFECCIOSAS Y PARASITARIAS DE LA MADRE	Canonical
P00	P003	FETO Y RECIÉN NACIDO AFECTADOS POR OTRAS ENFERMEDADES CIRCULATORIAS Y RESPIRATORIAS DE LA MADRE	Canonical
P00	P004	FETO Y RECIÉN NACIDO AFECTADOS POR TRASTORNOS NUTRICIONALES DE LA MADRE	Canonical
P00	P005	FETO Y RECIÉN NACIDO AFECTADOS POR TRAUMATISMO DE LA MADRE	Canonical
P00	P006	FETO Y RECIÉN NACIDO AFECTADOS POR PROCEDIMIENTO QUIRÚRGICO EN LA MADRE	Canonical
P00	P007	FETO Y RECIÉN NACIDO AFECTADOS POR OTRO PROCEDIMIENTO MÉDICO EN LA MADRE, NO CLASIFICADO EN OTRA PARTE	Canonical
P00	P008	FETO Y RECIÉN NACIDO AFECTADOS POR OTRAS AFECCIONES MATERNAS	Canonical
P00	P009	FETO Y RECIÉN NACIDO AFECTADOS POR AFECCIÓN MATERNA NO ESPECIFICADA	Canonical
P01	P01	FETO Y RECIÉN NACIDO AFECTADOS POR COMPLICACIONES MATERNAS DEL EMBARAZO	Canonical
P01	P010	FETO Y RECIÉN NACIDO AFECTADOS POR INCOMPETENCIA DEL CUELLO UTERINO	Canonical
P01	P011	FETO Y RECIÉN NACIDO AFECTADOS POR RUPTURA PREMATURA DE LAS MEMBRANAS	Canonical
P01	P012	FETO Y RECIÉN NACIDO AFECTADOS POR OLIGOHIDRAMNIOS	Canonical
P01	P013	FETO Y RECIÉN NACIDO AFECTADOS POR POLIHIDRAMNIOS	Canonical
P01	P014	FETO Y RECIÉN NACIDO AFECTADOS POR EMBARAZO ECTÓPICO	Canonical
P01	P015	FETO Y RECIÉN NACIDO AFECTADOS POR EMBARAZO MÚLTIPLE	Canonical
P01	P016	FETO Y RECIÉN NACIDO AFECTADOS POR MUERTE MATERNA	Canonical
P01	P017	FETO Y RECIÉN NACIDO AFECTADOS POR PRESENTACIÓN ANÓMALA ANTES DEL TRABAJO DE PARTO	Canonical
P01	P018	FETO Y RECIÉN NACIDO AFECTADOS POR OTRAS COMPLICACIONES MATERNAS DEL EMBARAZO	Canonical
P01	P019	FETO Y RECIÉN NACIDO AFECTADOS POR COMPLICACIONES MATERNAS NO ESPECIFICADAS DEL EMBARAZO	Canonical
P02	P02	FETO Y RECIÉN NACIDO AFECTADO POR COMPLICACIONES DE LA PLACENTA, DEL CORDÓN UMBILICAL Y DE LAS MEMBRANAS	Canonical
P02	P020	FETO Y RECIÉN NACIDO AFECTADOS POR PLACENTA PREVIA	Canonical
P02	P021	FETO Y RECIÉN NACIDO AFECTADOS POR OTRAS FORMAS DE DESPRENDIMIENTO Y DE HEMORRAGIA PLACENTARIOS	Canonical
P02	P022	FETO Y RECIÉN NACIDO AFECTADOS POR OTRAS ANORMALIDADES MORFOLÓGICAS Y FUNCIONALES DE LA PLACENTA Y LAS NO ESPECIFICADAS	Canonical
P02	P023	FETO Y RECIÉN NACIDO AFECTADOS POR SÍNDROMES DE TRANSFUSIÓN PLACENTARIA	Canonical
P02	P024	FETO Y RECIÉN NACIDO AFECTADOS POR PROLAPSO DEL CORDÓN UMBILICAL	Canonical
P02	P025	FETO Y RECIÉN NACIDO AFECTADOS POR OTRA COMPRESIÓN DEL CORDÓN UMBILICAL	Canonical
P02	P026	FETO Y RECIÉN NACIDO AFECTADOS POR OTRAS COMPLICACIONES DEL CORDÓN UMBILICAL Y LAS NO ESPECIFICADAS	Canonical
P02	P027	FETO Y RECIÉN NACIDO AFECTADOS POR CORIOAMNIONITIS	Canonical
P02	P028	FETO Y RECIÉN NACIDO AFECTADOS POR OTRAS ANORMALIDADES DE LAS MEMBRANAS	Canonical
P02	P029	FETO Y RECIÉN NACIDO AFECTADOS POR ANORMALIDAD NO ESPECIFICADA DE LAS MEMBRANAS	Canonical
P03	P03	FETO Y RECIÉN NACIDO AFECTADOS POR OTRAS COMPLICACIONES DEL TRABAJO DE PARTO Y DEL PARTO	Canonical
P03	P030	FETO Y RECIÉN NACIDO AFECTADOS POR PARTO Y EXTRACCIÓN DE NALGAS	Canonical
P03	P031	FETO Y RECIÉN NACIDO AFECTADOS POR OTRA PRESENTACIÓN ANÓMALA, POSICIÓN ANÓMALA Y DESPROPORCIÓN DURANTE EL TRABAJO DE PARTO Y EL PARTO	Canonical
P03	P032	FETO Y RECIÉN NACIDO AFECTADOS POR PARTO CON FÓRCEPS	Canonical
P03	P033	FETO Y RECIÉN NACIDO AFECTADOS POR PARTO CON VENTOSA EXTRACTORA	Canonical
P03	P034	FETO Y RECIÉN NACIDO AFECTADOS POR PARTO POR CESÁREA	Canonical
P03	P035	FETO Y RECIÉN NACIDO AFECTADOS POR PARTO PRECIPITADO	Canonical
P03	P036	FETO Y RECIÉN NACIDO AFECTADOS POR CONTRACCIONES UTERINAS ANORMALES	Canonical
P03	P038	FETO Y RECIÉN NACIDO AFECTADOS POR OTRAS COMPLICACIONES ESPECIFICADAS DEL TRABAJO DE PARTO Y DEL PARTO	Canonical
P03	P039	FETO Y RECIÉN NACIDO AFECTADOS POR COMPLICACIONES NO ESPECIFICADAS DEL TRABAJO DE PARTO Y DEL PARTO	Canonical
P04	P04	FETO Y RECIÉN NACIDO AFECTADOS POR INFLUENCIAS NOCIVAS TRANSMITIDAS A TRAVÉS DE LA PLACENTA O DE LA LECHE MATERNA	Canonical
P04	P040	FETO Y RECIÉN NACIDO AFECTADOS POR ANESTESIA Y ANALGESIA MATERNA EN EL EMBARAZO, TRABAJO DE PARTO Y EN EL PARTO	Canonical
P04	P041	FETO Y RECIÉN NACIDO AFECTADOS POR OTRAS MEDICACIONES MATERNAS	Canonical
P04	P042	FETO Y RECIÉN NACIDO AFECTADOS POR TABAQUISMO DE LA MADRE	Canonical
P04	P043	FETO Y RECIÉN NACIDO AFECTADOS POR ALCOHOLISMO DE LA MADRE	Canonical
P04	P044	FETO Y RECIÉN NACIDO AFECTADOS POR DROGADICCIÓN MATERNA	Canonical
P04	P045	FETO Y RECIÉN NACIDO AFECTADOS POR EL USO MATERNO DE SUSTANCIAS QUÍMICAS NUTRICIONALES	Canonical
P04	P046	FETO Y RECIÉN NACIDO AFECTADOS POR EXPOSICIÓN MATERNA A SUSTANCIAS QUÍMICAS AMBIENTALES	Canonical
P04	P048	FETO Y RECIÉN NACIDO AFECTADOS POR OTRAS INFLUENCIAS NOCIVAS DE LA MADRE	Canonical
P04	P049	FETO Y RECIÉN NACIDO AFECTADOS POR INFLUENCIAS NOCIVAS DE LA MADRE, NO ESPECIFICADAS	Canonical
P05	P05	RETARDO DEL CRECIMIENTO FETAL Y DESNUTRICIÓN FETAL	Canonical
P05	P050	BAJO PESO PARA LA EDAD GESTACIONAL	Canonical
P05	P051	PEQUEÑO PARA LA EDAD GESTACIONAL	Canonical
P05	P052	DESNUTRICIÓN FETAL, SIN MENCIÓN DE PESO O TALLA BAJOS PARA LA EDAD GESTACIONAL	Canonical
P05	P059	RETARDO DEL CRECIMIENTO FETAL, NO ESPECIFICADO	Canonical
P07	P07	TRASTORNOS RELACIONADOS CON DURACIÓN CORTA DE LA GESTACIÓN Y CON BAJO PESO AL NACER, NO CLASIFICADOS EN OTRA PARTE	Canonical
P07	P070	PESO EXTREMADAMENTE BAJO AL NACER	Canonical
P07	P071	OTRO PESO BAJO AL NACER	Canonical
P07	P072	INMATURIDAD EXTREMA	Canonical
P07	P073	OTROS RECIÉN NACIDOS PRETÉRMINO	Canonical
P08	P08	TRASTORNOS RELACIONADOS CON EL EMBARAZO PROLONGADO Y CON SOBREPESO AL NACER	Canonical
P08	P080	RECIÉN NACIDO EXCEPCIONALMENTE GRANDE	Canonical
P08	P081	OTROS RECIÉN NACIDOS CON SOBREPESO PARA LA EDAD GESTACIONAL	Canonical
P08	P082	RECIÉN NACIDO POSTÉRMINO SIN SOBREPESO PARA SU EDAD GESTACIONAL	Canonical
P10	P10	HEMORRAGIA Y LACERACIÓN INTRACRANEAL DEBIDAS A TRAUMATISMO DEL NACIMIENTO	Canonical
P10	P100	HEMORRAGIA SUBDURAL DEBIDA A TRAUMATISMO DEL NACIMIENTO	Canonical
P10	P101	HEMORRAGIA CEREBRAL DEBIDA A TRAUMATISMO DEL NACIMIENTO	Canonical
P10	P102	HEMORRAGIA INTRAVENTRICULAR DEBIDA A TRAUMATISMO DEL NACIMIENTO	Canonical
P10	P103	HEMORRAGIA SUBARACNOIDEA DEBIDA A TRAUMATISMO DEL NACIMIENTO	Canonical
P10	P104	DESGARRO TENTORIAL DEBIDO A TRAUMATISMO DEL NACIMIENTO	Canonical
P10	P108	OTRAS HEMORRAGIAS Y LACERACIONES INTRACRANEALES DEBIDAS A TRAUMATISMO DEL NACIMIENTO	Canonical
P10	P109	HEMORRAGIA Y LACERACIÓN INTRACRANEALES NO ESPECIFICADAS, DEBIDAS A TRAUMATISMO DEL NACIMIENTO	Canonical
P11	P11	OTROS TRAUMATISMOS DEL NACIMIENTO EN EL SISTEMA NERVIOSO CENTRAL	Canonical
P11	P110	EDEMA CEREBRAL DEBIDO A TRAUMATISMO DEL NACIMIENTO	Canonical
P11	P111	OTRAS LESIONES ESPECIFICADAS DEL ENCÉFALO, DEBIDAS A TRAUMATISMO DEL NACIMIENTO	Canonical
P11	P112	LESIÓN NO ESPECIFICADA DEL ENCÉFALO, DEBIDA A TRAUMATISMO DEL NACIMIENTO	Canonical
P11	P113	TRAUMATISMO DEL NACIMIENTO EN EL NERVIO FACIAL	Canonical
P11	P114	TRAUMATISMO DEL NACIMIENTO EN OTROS NERVIOS CRANEALES	Canonical
P11	P115	TRAUMATISMO DEL NACIMIENTO EN LA COLUMNA VERTEBRAL Y EN LA MÉDULA ESPINAL	Canonical
P11	P119	TRAUMATISMO DEL NACIMIENTO EN EL SISTEMA NERVIOSO CENTRAL, NO ESPECIFICADO	Canonical
P12	P12	TRAUMATISMO DEL NACIMIENTO EN EL CUERO CABELLUDO	Canonical
P12	P120	CEFALOHEMATOMA DEBIDO A TRAUMATISMO DEL NACIMIENTO	Canonical
P12	P121	CAPUT SUCCEDANEUM DEBIDO A TRAUMATISMO DEL NACIMIENTO	Canonical
P12	P122	HEMORRAGIA EPICRANEAL SUBAPONEURÓTICA DEBIDA A TRAUMATISMO DEL NACIMIENTO	Canonical
P12	P123	EQUIMOSIS DEL CUERO CABELLUDO DEBIDA A TRAUMATISMO DEL NACIMIENTO	Canonical
P12	P124	TRAUMATISMO EN EL CUERO CABELLUDO DEL RECIÉN NACIDO POR MONITOREO FETAL	Canonical
P12	P128	OTROS TRAUMATISMOS DEL NACIMIENTO EN EL CUERO CABELLUDO	Canonical
P12	P129	TRAUMATISMO DEL NACIMIENTO EN EL CUERO CABELLUDO, NO ESPECIFICADO	Canonical
P13	P13	TRAUMATISMO DEL ESQUELETO DURANTE EL NACIMIENTO	Canonical
P13	P130	FRACTURA DEL CRÁNEO DEBIDA A TRAUMATISMO DEL NACIMIENTO	Canonical
P13	P131	OTROS TRAUMATISMOS DEL CRÁNEO DURANTE EL NACIMIENTO	Canonical
P13	P132	TRAUMATISMO DEL FÉMUR DURANTE EL NACIMIENTO	Canonical
P13	P133	TRAUMATISMO DE OTROS HUESOS LARGOS DURANTE EL NACIMIENTO	Canonical
P13	P134	FRACTURA DE LA CLAVÍCULA DEBIDA A TRAUMATISMO DEL NACIMIENTO	Canonical
P13	P138	TRAUMATISMO DEL NACIMIENTO EN OTRAS PARTES DEL ESQUELETO	Canonical
P13	P139	TRAUMATISMO NO ESPECIFICADO DEL ESQUELETO DURANTE EL NACIMIENTO	Canonical
P14	P14	TRAUMATISMO DEL SISTEMA NERVIOSO PERIFÉRICO DURANTE EL NACIMIENTO	Canonical
P14	P140	PARÁLISIS DE ERB DEBIDA A TRAUMATISMO DEL NACIMIENTO	Canonical
P14	P141	PARÁLISIS DE KLUMPKE DEBIDA A TRAUMATISMO DEL NACIMIENTO	Canonical
P14	P142	PARÁLISIS DEL NERVIO FRÉNICO DEBIDA A TRAUMATISMO DEL NACIMIENTO	Canonical
P14	P143	OTRO TRAUMATISMO DEL PLEXO BRAQUIAL DURANTE EL NACIMIENTO	Canonical
P14	P148	TRAUMATISMO DURANTE EL NACIMIENTO EN OTRAS PARTES DEL SISTEMA NERVIOSO PERIFÉRICO	Canonical
P14	P149	TRAUMATISMO NO ESPECIFICADO DEL SISTEMA NERVIOSO PERIFÉRICO DURANTE EL NACIMIENTO	Canonical
P15	P15	OTROS TRAUMATISMOS DEL NACIMIENTO	Canonical
P15	P150	LESIÓN DEL HÍGADO DURANTE EL NACIMIENTO	Canonical
P15	P151	LESIÓN DEL BAZO DURANTE EL NACIMIENTO	Canonical
P15	P152	TRAUMATISMO DEL MÚSCULO ESTERNOCLEIDOMASTOIDEO DURANTE EL NACIMIENTO	Canonical
P15	P153	TRAUMATISMO OCULAR DURANTE EL NACIMIENTO	Canonical
P15	P154	TRAUMATISMO FACIAL DURANTE EL NACIMIENTO	Canonical
P15	P155	TRAUMATISMO DE LOS GENITALES EXTERNOS DURANTE EL NACIMIENTO	Canonical
P15	P156	NECROSIS GRASA SUBCUTÁNEA DEBIDA A TRAUMATISMO DEL NACIMIENTO	Canonical
P15	P158	OTROS TRAUMATISMOS ESPECIFICADOS, DURANTE EL NACIMIENTO	Canonical
P15	P159	TRAUMATISMO NO ESPECIFICADO, DURANTE EL NACIMIENTO	Canonical
P20	P20	HIPOXIA INTRAUTERINA	Canonical
P20	P200	HIPOXIA INTRAUTERINA NOTADA POR PRIMERA VEZ ANTES DEL INICIO DEL TRABAJO DE PARTO	Canonical
P20	P201	HIPOXIA INTRAUTERINA NOTADA POR PRIMERA VEZ DURANTE EL TRABAJO DE PARTO Y EL PARTO	Canonical
P20	P209	HIPOXIA INTRAUTERINA, NO ESPECIFICADA	Canonical
P21	P21	ASFIXIA DEL NACIMIENTO	Canonical
P21	P210	ASFIXIA DEL NACIMIENTO, SEVERA	Canonical
P21	P211	ASFIXIA DEL NACIMIENTO, LEVE Y MODERADA	Canonical
P21	P219	ASFIXIA DEL NACIMIENTO, NO ESPECIFICADA	Canonical
P22	P22	DIFICULTAD RESPIRATORIA DEL RECIÉN NACIDO	Canonical
P22	P220	SÍNDROME DE DIFICULTAD RESPIRATORIA DEL RECIÉN NACIDO	Canonical
P22	P221	TAQUIPNEA TRANSITORIA DEL RECIÉN NACIDO	Canonical
P22	P228	OTRAS DIFICULTADES RESPIRATORIAS DEL RECIÉN NACIDO	Canonical
P22	P229	DIFICULTAD RESPIRATORIA DEL RECIÉN NACIDO, NO ESPECIFICADA	Canonical
P23	P23	NEUMONÍA CONGÉNITA	Canonical
P23	P230	NEUMONÍA CONGÉNITA DEBIDA A AGENTE VIRAL	Canonical
P23	P231	NEUMONÍA CONGÉNITA DEBIDA A CHLAMYDIA	Canonical
P23	P232	NEUMONÍA CONGÉNITA DEBIDA A ESTAFILOCOCOS	Canonical
P23	P233	NEUMONÍA CONGÉNITA DEBIDA A ESTREPTOCOCOS DEL GRUPO B	Canonical
P23	P234	NEUMONÍA CONGÉNITA DEBIDA A ESCHERICHIA COLI	Canonical
P23	P235	NEUMONÍA CONGÉNITA DEBIDA A PSEUDOMONAS	Canonical
P23	P236	NEUMONÍA CONGÉNITA DEBIDA A OTROS AGENTES BACTERIANOS	Canonical
