category	subcategory	disease	term
V62	V620	OCUPANTE DE VEHÍCULO DE TRANSPORTE PESADO LESIONADO POR COLISIÓN CON VEHÍCULO DE MOTOR DE DOS O TRES RUEDAS, CONDUCTOR LESIONADO EN ACCIDENTE NO DE TRÁNSITO	Canonical
V62	V621	OCUPANTE DE VEHÍCULO DE TRANSPORTE PESADO LESIONADO POR COLISIÓN CON VEHÍCULO DE MOTOR DE DOS O TRES RUEDAS, PASAJERO LESIONADO EN ACCIDENTE NO DE TRÁNSITO	Canonical
V62	V622	OCUPANTE DE VEHÍCULO DE TRANSPORTE PESADO LESIONADO POR COLISIÓN CON VEHÍCULO DE MOTOR DE DOS O TRES RUEDAS, PERSONA QUE VIAJA FUERA DEL VEHÍCULO, LESIONADA EN ACCIDENTE NO DE TRÁNSITO	Canonical
V62	V623	OCUPANTE DE VEHÍCULO DE TRANSPORTE PESADO LESIONADO POR COLISIÓN CON VEHÍCULO DE MOTOR DE DOS O TRES RUEDAS, OCUPANTE NO ESPECIFICADO DE VEHÍCULO DE TRANSPORTE PESADO LESIONADO EN ACCIDENTE NO DE TRÁNSITO	Canonical
V62	V624	OCUPANTE DE VEHÍCULO DE TRANSPORTE PESADO LESIONADO POR COLISIÓN CON VEHÍCULO DE MOTOR DE DOS O TRES RUEDAS, PERSONA LESIONADA AL SUBIR O BAJAR DEL VEHÍCULO	Canonical
V62	V625	OCUPANTE DE VEHÍCULO DE TRANSPORTE PESADO LESIONADO POR COLISIÓN CON VEHÍCULO DE MOTOR DE DOS O TRES RUEDAS, CONDUCTOR LESIONADO EN ACCIDENTE DE TRÁNSITO	Canonical
V62	V626	OCUPANTE DE VEHÍCULO DE TRANSPORTE PESADO LESIONADO POR COLISIÓN CON VEHÍCULO DE MOTOR DE DOS O TRES RUEDAS, PASAJERO LESIONADO EN ACCIDENTE DE TRÁNSITO	Canonical
V62	V627	OCUPANTE DE VEHÍCULO DE TRANSPORTE PESADO LESIONADO POR COLISIÓN CON VEHÍCULO DE MOTOR DE DOS O TRES RUEDAS, PERSONA QUE VIAJA FUERA DEL VEHÍCULO, LESIONADA EN ACCIDENTE DE TRÁNSITO	Canonical
V62	V629	OCUPANTE DE VEHÍCULO DE TRANSPORTE PESADO LESIONADO POR COLISIÓN CON VEHÍCULO DE MOTOR DE DOS O TRES RUEDAS, OCUPANTE NO ESPECIFICADO DE VEHÍCULO DE TRANSPORTE PESADO, LESIONADO EN ACCIDENTE DE TRÁNSITO	Canonical
V63	V63	OCUPANTE DE VEHÍCULO DE TRANSPORTE PESADO LESIONADO POR COLISIÓN CON AUTOMÓVIL, CAMIONETA O FURGONETA	Canonical
V63	V630	OCUPANTE DE VEHÍCULO DE TRANSPORTE PESADO LESIONADO POR COLISIÓN CON AUTOMÓVIL, CAMIONETA O FURGONETA, CONDUCTOR LESIONADO EN ACCIDENTE NO DE TRÁNSITO	Canonical
V63	V631	OCUPANTE DE VEHÍCULO DE TRANSPORTE PESADO LESIONADO POR COLISIÓN CON AUTOMÓVIL, CAMIONETA O FURGONETA, PASAJERO LESIONADO EN ACCIDENTE NO DE TRÁNSITO	Canonical
V63	V632	OCUPANTE DE VEHÍCULO DE TRANSPORTE PESADO LESIONADO POR COLISIÓN CON AUTOMÓVIL, CAMIONETA O FURGONETA, PERSONA QUE VIAJA FUERA DEL VEHÍCULO, LESIONADA EN ACCIDENTE NO DE TRÁNSITO	Canonical
V63	V633	OCUPANTE DE VEHÍCULO DE TRANSPORTE PESADO LESIONADO POR COLISIÓN CON AUTOMÓVIL, CAMIONETA O FURGONETA, OCUPANTE NO ESPECIFICADO DE VEHÍCULO DE TRANSPORTE PESADO LESIONADO EN ACCIDENTE NO DE TRÁNSITO	Canonical
V63	V634	OCUPANTE DE VEHÍCULO DE TRANSPORTE PESADO LESIONADO POR COLISIÓN CON AUTOMÓVIL, CAMIONETA O FURGONETA, PERSONA LESIONADA AL SUBIR O BAJAR DEL VEHÍCULO	Canonical
V63	V635	OCUPANTE DE VEHÍCULO DE TRANSPORTE PESADO LESIONADO POR COLISIÓN CON AUTOMÓVIL, CAMIONETA O FURGONETA, CONDUCTOR LESIONADO EN ACCIDENTE DE TRÁNSITO	Canonical
V63	V636	OCUPANTE DE VEHÍCULO DE TRANSPORTE PESADO LESIONADO POR COLISIÓN CON AUTOMÓVIL, CAMIONETA O FURGONETA, PASAJERO LESIONADO EN ACCIDENTE DE TRÁNSITO	Canonical
V63	V637	OCUPANTE DE VEHÍCULO DE TRANSPORTE PESADO LESIONADO POR COLISIÓN CON AUTOMÓVIL, CAMIONETA O FURGONETA, PERSONA QUE VIAJA FUERA DEL VEHÍCULO, LESIONADA EN ACCIDENTE DE TRÁNSITO	Canonical
V63	V639	OCUPANTE DE VEHÍCULO DE TRANSPORTE PESADO LESIONADO POR COLISIÓN CON AUTOMÓVIL, CAMIONETA O FURGONETA, OCUPANTE NO ESPECIFICADO DE VEHÍCULO DE TRANSPORTE PESADO, LESIONADO EN ACCIDENTE DE TRÁNSITO	Canonical
V64	V64	OCUPANTE DE VEHÍCULO DE TRANSPORTE PESADO LESIONADO POR COLISIÓN CON OTRO VEHÍCULO DE TRANSPORTE PESADO O AUTOBÚS	Canonical
V64	V640	OCUPANTE DE VEHÍCULO DE TRANSPORTE PESADO LESIONADO POR COLISIÓN CON OTRO VEHÍCULO DE TRANSPORTE PESADO O AUTOBÚS, CONDUCTOR LESIONADO EN ACCIDENTE NO DE TRÁNSITO	Canonical
V64	V641	OCUPANTE DE VEHÍCULO DE TRANSPORTE PESADO LESIONADO POR COLISIÓN CON OTRO VEHÍCULO DE TRANSPORTE PESADO O AUTOBÚS, PASAJERO LESIONADO EN ACCIDENTE NO DE TRÁNSITO	Canonical
V64	V642	OCUPANTE DE VEHÍCULO DE TRANSPORTE PESADO LESIONADO POR COLISIÓN CON OTRO VEHÍCULO DE TRANSPORTE PESADO O AUTOBÚS, PERSONA QUE VIAJA FUERA DEL VEHÍCULO, LESIONADA EN ACCIDENTE NO DE TRÁNSITO	Canonical
V64	V643	OCUPANTE DE VEHÍCULO DE TRANSPORTE PESADO LESIONADO POR COLISIÓN CON OTRO VEHÍCULO DE TRANSPORTE PESADO O AUTOBÚS, OCUPANTE NO ESPECIFICADO DE VEHÍCULO DE TRANSPORTE PESADO LESIONADO EN ACCIDENTE NO DE TRÁNSITO	Canonical
V64	V644	OCUPANTE DE VEHÍCULO DE TRANSPORTE PESADO LESIONADO POR COLISIÓN CON OTRO VEHÍCULO DE TRANSPORTE PESADO O AUTOBÚS, PERSONA LESIONADA AL SUBIR O BAJAR DEL VEHÍCULO	Canonical
V64	V645	OCUPANTE DE VEHÍCULO DE TRANSPORTE PESADO LESIONADO POR COLISIÓN CON OTRO VEHÍCULO DE TRANSPORTE PESADO O AUTOBÚS, CONDUCTOR LESIONADO EN ACCIDENTE DE TRÁNSITO	Canonical
V64	V646	OCUPANTE DE VEHÍCULO DE TRANSPORTE PESADO LESIONADO POR COLISIÓN CON OTRO VEHÍCULO DE TRANSPORTE PESADO O AUTOBÚS, PASAJERO LESIONADO EN ACCIDENTE DE TRÁNSITO	Canonical
V64	V647	OCUPANTE DE VEHÍCULO DE TRANSPORTE PESADO LESIONADO POR COLISIÓN CON OTRO VEHÍCULO DE TRANSPORTE PESADO O AUTOBÚS, PERSONA QUE VIAJA FUERA DEL VEHÍCULO, LESIONADA EN ACCIDENTE DE TRÁNSITO	Canonical
V64	V649	OCUPANTE DE VEHÍCULO DE TRANSPORTE PESADO LESIONADO POR COLISIÓN CON OTRO VEHÍCULO DE TRANSPORTE PESADO O AUTOBÚS, OCUPANTE NO ESPECIFICADO DE VEHÍCULO DE TRANSPORTE PESADO, LESIONADO EN ACCIDENTE DE TRÁNSITO	Canonical
V65	V65	OCUPANTE DE VEHÍCULO DE TRANSPORTE PESADO LESIONADO POR COLISIÓN CON TREN O VEHÍCULO DE RIELES	Canonical
V65	V650	OCUPANTE DE VEHÍCULO DE TRANSPORTE PESADO LESIONADO POR COLISIÓN CON TREN O VEHÍCULO DE RIELES, CONDUCTOR LESIONADO EN ACCIDENTE NO DE TRÁNSITO	Canonical
V65	V651	OCUPANTE DE VEHÍCULO DE TRANSPORTE PESADO LESIONADO POR COLISIÓN CON TREN O VEHÍCULO DE RIELES, PASAJERO LESIONADO EN ACCIDENTE NO DE TRÁNSITO	Canonical
V65	V652	OCUPANTE DE VEHÍCULO DE TRANSPORTE PESADO LESIONADO POR COLISIÓN CON TREN O VEHÍCULO DE RIELES, PERSONA QUE VIAJA FUERA DEL VEHÍCULO, LESIONADA EN ACCIDENTE NO DE TRÁNSITO	Canonical
V65	V653	OCUPANTE DE VEHÍCULO DE TRANSPORTE PESADO LESIONADO POR COLISIÓN CON TREN O VEHÍCULO DE RIELES, OCUPANTE NO ESPECIFICADO DE VEHÍCULO DE TRANSPORTE PESADO LESIONADO EN ACCIDENTE NO DE TRÁNSITO	Canonical
V65	V654	OCUPANTE DE VEHÍCULO DE TRANSPORTE PESADO LESIONADO POR COLISIÓN CON TREN O VEHÍCULO DE RIELES, PERSONA LESIONADA AL SUBIR O BAJAR DEL VEHÍCULO	Canonical
V65	V655	OCUPANTE DE VEHÍCULO DE TRANSPORTE PESADO LESIONADO POR COLISIÓN CON TREN O VEHÍCULO DE RIELES, CONDUCTOR LESIONADO EN ACCIDENTE DE TRÁNSITO	Canonical
V65	V656	OCUPANTE DE VEHÍCULO DE TRANSPORTE PESADO LESIONADO POR COLISIÓN CON TREN O VEHÍCULO DE RIELES, PASAJERO LESIONADO EN ACCIDENTE DE TRÁNSITO	Canonical
V65	V657	OCUPANTE DE VEHÍCULO DE TRANSPORTE PESADO LESIONADO POR COLISIÓN CON TREN O VEHÍCULO DE RIELES, PERSONA QUE VIAJA FUERA DEL VEHÍCULO, LESIONADA EN ACCIDENTE DE TRÁNSITO	Canonical
V65	V659	OCUPANTE DE VEHÍCULO DE TRANSPORTE PESADO LESIONADO POR COLISIÓN CON TREN O VEHÍCULO DE RIELES, OCUPANTE NO ESPECIFICADO DE VEHÍCULO DE TRANSPORTE PESADO, LESIONADO EN ACCIDENTE DE TRÁNSITO	Canonical
V66	V66	OCUPANTE DE VEHÍCULO DE TRANSPORTE PESADO LESIONADO POR COLISIÓN CON OTROS VEHÍCULOS SIN MOTOR	Canonical
V66	V66	Ocupante de vehículo de transporte pesado lesionado por colisión con vehículo de tracción animal, animal montado, tranvía	Inclusion
V66	V660	OCUPANTE DE VEHÍCULO DE TRANSPORTE PESADO LESIONADO POR COLISIÓN CON OTROS VEHÍCULOS SIN MOTOR, CONDUCTOR LESIONADO EN ACCIDENTE NO DE TRÁNSITO	Canonical
V66	V661	OCUPANTE DE VEHÍCULO DE TRANSPORTE PESADO LESIONADO POR COLISIÓN CON OTROS VEHÍCULOS SIN MOTOR, PASAJERO LESIONADO EN ACCIDENTE NO DE TRÁNSITO	Canonical
V66	V662	OCUPANTE DE VEHÍCULO DE TRANSPORTE PESADO LESIONADO POR COLISIÓN CON OTROS VEHÍCULOS SIN MOTOR, PERSONA QUE VIAJA FUERA DEL VEHÍCULO, LESIONADA EN ACCIDENTE NO DE TRÁNSITO	Canonical
V66	V663	OCUPANTE DE VEHÍCULO DE TRANSPORTE PESADO LESIONADO POR COLISIÓN CON OTROS VEHÍCULOS SIN MOTOR, OCUPANTE NO ESPECIFICADO, DE VEHÍCULO DE TRANSPORTE PESADO LESIONADO EN ACCIDENTE NO DE TRÁNSITO	Canonical
V66	V664	OCUPANTE DE VEHÍCULO DE TRANSPORTE PESADO LESIONADO POR COLISIÓN CON OTROS VEHÍCULOS SIN MOTOR, PERSONA LESIONADA AL SUBIR O BAJAR DEL VEHÍCULO	Canonical
V66	V665	OCUPANTE DE VEHÍCULO DE TRANSPORTE PESADO LESIONADO POR COLISIÓN CON OTROS VEHÍCULOS SIN MOTOR, CONDUCTOR LESIONADO EN ACCIDENTE DE TRÁNSITO	Canonical
V66	V666	OCUPANTE DE VEHÍCULO DE TRANSPORTE PESADO LESIONADO POR COLISIÓN CON OTROS VEHÍCULOS SIN MOTOR, PASAJERO LESIONADO EN ACCIDENTE DE TRÁNSITO	Canonical
V66	V667	OCUPANTE DE VEHÍCULO DE TRANSPORTE PESADO LESIONADO POR COLISIÓN CON OTROS VEHÍCULOS SIN MOTOR, PERSONA QUE VIAJA FUERA DEL VEHÍCULO, LESIONADA EN ACCIDENTE DE TRÁNSITO	Canonical
V66	V669	OCUPANTE DE VEHÍCULO DE TRANSPORTE PESADO LESIONADO POR COLISIÓN CON OTROS VEHÍCULOS SIN MOTOR, OCUPANTE NO ESPECIFICADO DE VEHÍCULO DE TRANSPORTE PESADO, LESIONADO EN ACCIDENTE DE TRÁNSITO	Canonical
V67	V67	OCUPANTE DE VEHÍCULO DE TRANSPORTE PESADO LESIONADO POR COLISIÓN CON OBJETO FIJO O ESTACIONADO	Canonical
V67	V670	OCUPANTE DE VEHÍCULO DE TRANSPORTE PESADO LESIONADO POR COLISIÓN CON OBJETO FIJO O ESTACIONADO, CONDUCTOR LESIONADO EN ACCIDENTE NO DE TRÁNSITO	Canonical
V67	V671	OCUPANTE DE VEHÍCULO DE TRANSPORTE PESADO LESIONADO POR COLISIÓN CON OBJETO FIJO O ESTACIONADO, PASAJERO LESIONADO EN ACCIDENTE NO DE TRÁNSITO	Canonical
V67	V672	OCUPANTE DE VEHÍCULO DE TRANSPORTE PESADO LESIONADO POR COLISIÓN CON OBJETO FIJO O ESTACIONADO, PERSONA QUE VIAJA FUERA DEL VEHÍCULO, LESIONADA EN ACCIDENTE NO DE TRÁNSITO	Canonical
V67	V673	OCUPANTE DE VEHÍCULO DE TRANSPORTE PESADO LESIONADO POR COLISIÓN CON OBJETO FIJO O ESTACIONADO, OCUPANTE NO ESPECIFICADO DE VEHÍCULO DE TRANSPORTE PESADO, LESIONADO EN ACCIDENTE NO DE TRÁNSITO	Canonical
V67	V674	OCUPANTE DE VEHÍCULO DE TRANSPORTE PESADO LESIONADO POR COLISIÓN CON OBJETO FIJO O ESTACIONADO, PERSONA LESIONADA AL SUBIR O BAJAR DEL VEHÍCULO	Canonical
V67	V675	OCUPANTE DE VEHÍCULO DE TRANSPORTE PESADO LESIONADO POR COLISIÓN CON OBJETO FIJO O ESTACIONADO, CONDUCTOR LESIONADO EN ACCIDENTE DE TRÁNSITO	Canonical
V67	V676	OCUPANTE DE VEHÍCULO DE TRANSPORTE PESADO LESIONADO POR COLISIÓN CON OBJETO FIJO O ESTACIONADO, PASAJERO LESIONADO EN ACCIDENTE DE TRÁNSITO	Canonical
V67	V677	OCUPANTE DE VEHÍCULO DE TRANSPORTE PESADO LESIONADO POR COLISIÓN CON OBJETO FIJO O ESTACIONADO, PERSONA QUE VIAJA FUERA DEL VEHÍCULO, LESIONADA EN ACCIDENTE DE TRÁNSITO	Canonical
V67	V679	OCUPANTE DE VEHÍCULO DE TRANSPORTE PESADO LESIONADO POR COLISIÓN CON OBJETO FIJO O ESTACIONADO, OCUPANTE NO ESPECIFICADO DE VEHÍCULO DE TRANSPORTE PESADO, LESIONADO EN ACCIDENTE DE TRÁNSITO	Canonical
V68	V68	OCUPANTE DE VEHÍCULO DE TRANSPORTE PESADO LESIONADO EN ACCIDENTE DE TRANSPORTE SIN COLISIÓN	Canonical
V68	V68	Ocupante de vehículo de transporte pesado lesionado en accidente de vuelco SAI	Inclusion
V68	V68	Ocupante de vehículo de transporte pesado lesionado en accidente de vuelco sin colisión	Inclusion
V68	V680	OCUPANTE DE VEHÍCULO DE TRANSPORTE PESADO LESIONADO EN ACCIDENTE DE TRANSPORTE SIN COLISIÓN, CONDUCTOR LESIONADO EN ACCIDENTE NO DE TRÁNSITO	Canonical
V68	V681	OCUPANTE DE VEHÍCULO DE TRANSPORTE PESADO LESIONADO EN ACCIDENTE DE TRANSPORTE SIN COLISIÓN, PASAJERO LESIONADO EN ACCIDENTE NO DE TRÁNSITO	Canonical
V68	V682	OCUPANTE DE VEHÍCULO DE TRANSPORTE PESADO LESIONADO EN ACCIDENTE DE TRANSPORTE SIN COLISIÓN, PERSONA QUE VIAJA FUERA DEL VEHÍCULO, LESIONADA EN ACCIDENTE NO DE TRÁNSITO	Canonical
V68	V683	OCUPANTE DE VEHÍCULO DE TRANSPORTE PESADO LESIONADO EN ACCIDENTE DE TRANSPORTE SIN COLISIÓN, OCUPANTE NO ESPECIFICADO DE VEHÍCULO DE TRANSPORTE PESADO, LESIONADO EN ACCIDENTE NO DE TRÁNSITO	Canonical
V68	V684	OCUPANTE DE VEHÍCULO DE TRANSPORTE PESADO LESIONADO EN ACCIDENTE DE TRANSPORTE SIN COLISIÓN, PERSONA LESIONADA AL SUBIR O BAJAR DEL VEHÍCULO	Canonical
V68	V685	OCUPANTE DE VEHÍCULO DE TRANSPORTE PESADO LESIONADO EN ACCIDENTE DE TRANSPORTE SIN COLISIÓN, CONDUCTOR LESIONADO EN ACCIDENTE DE TRÁNSITO	Canonical
V68	V686	OCUPANTE DE VEHÍCULO DE TRANSPORTE PESADO LESIONADO EN ACCIDENTE DE TRANSPORTE SIN COLISIÓN, PASAJERO LESIONADO EN ACCIDENTE DE TRÁNSITO	Canonical
V68	V687	OCUPANTE DE VEHÍCULO DE TRANSPORTE PESADO LESIONADO EN ACCIDENTE DE TRANSPORTE SIN COLISIÓN, PERSONA QUE VIAJA FUERA DEL VEHÍCULO, LESIONADA EN ACCIDENTE DE TRÁNSITO	Canonical
V68	V689	OCUPANTE DE VEHÍCULO DE TRANSPORTE PESADO LESIONADO EN ACCIDENTE DE TRANSPORTE SIN COLISIÓN, OCUPANTE NO ESPECIFICADO DE VEHÍCULO DE TRANSPORTE PESADO, LESIONADO EN ACCIDENTE DE TRÁNSITO	Canonical
V69	V69	OCUPANTE DE VEHÍCULO DE TRANSPORTE PESADO LESIONADO EN OTROS ACCIDENTES DE TRANSPORTE, Y EN LOS NO ESPECIFICADOS	Canonical
V69	V690	CONDUCTOR DE VEHÍCULO DE TRANSPORTE PESADO LESIONADO POR COLISIÓN CON OTROS VEHÍCULOS DE MOTOR, Y CON LOS NO ESPECIFICADOS, EN ACCIDENTE NO DE TRÁNSITO	Canonical
V69	V691	PASAJERO DE VEHÍCULO DE TRANSPORTE PESADO LESIONADO POR COLISIÓN CON OTROS VEHÍCULOS DE MOTOR, Y CON LOS NO ESPECIFICADOS, EN ACCIDENTE NO DE TRÁNSITO	Canonical
V69	V692	OCUPANTE NO ESPECIFICADO DE VEHÍCULO DE TRANSPORTE PESADO LESIONADO POR COLISIÓN CON OTROS VEHÍCULOS DE MOTOR, Y CON LOS NO ESPECIFICADOS, EN ACCIDENTE NO DE TRÁNSITO	Canonical
V69	V692	Ocupante no especificado de vehículo de transporte pesado lesionado por colisión SAI de vehículo de transporte pesado, no de tránsito	Inclusion
V69	V693	OCUPANTE [CUALQUIERA] DE VEHÍCULO DE TRANSPORTE PESADO LESIONADO EN ACCIDENTE NO DE TRÁNSITO, NO ESPECIFICADO	Canonical
V69	V693	Ocupante [cualquiera] de vehículo de transporte pesado lesionado en accidente SAI de vehículo de transporte pesado, no de tránsito	Inclusion
V69	V693	Ocupante de vehículo de transporte pesado lesionado en accidente SAI, no de tránsito	Inclusion
V69	V694	CONDUCTOR DE VEHÍCULO DE TRANSPORTE PESADO LESIONADO POR COLISIÓN CON OTROS VEHÍCULOS DE MOTOR, Y CON LOS NO ESPECIFICADOS, EN ACCIDENTE DE TRÁNSITO	Canonical
V69	V695	PASAJERO DE VEHÍCULO TRANSPORTE PESADO LESIONADO POR COLISIÓN CON OTROS VEHÍCULOS DE MOTOR, Y CON LOS NO ESPECIFICADOS, EN ACCIDENTE DE TRÁNSITO	Canonical
V69	V696	OCUPANTE NO ESPECIFICADO DE VEHÍCULO DE TRANSPORTE PESADO LESIONADO POR COLISIÓN CON OTROS VEHÍCULOS DE MOTOR, Y CON LOS NO ESPECIFICADOS, EN ACCIDENTE DE TRÁNSITO	Canonical
V69	V696	Ocupante no especificado de vehículo de transporte pesado lesionado por colisión SAI de vehículo de transporte pesado (de tránsito)	Inclusion
V69	V698	OCUPANTE [CUALQUIERA] DE VEHÍCULO DE TRANSPORTE PESADO LESIONADO EN OTROS ACCIDENTES DE TRANSPORTE ESPECIFICADOS	Canonical
V69	V698	Ocupante [cualquiera] de vehículo de transporte pesado atrapado por la puerta u otra parte del vehículo de transporte pesado	Inclusion
V69	V699	OCUPANTE [CUALQUIERA] DE VEHÍCULO DE TRANSPORTE PESADO LESIONADO EN ACCIDENTE DE TRÁNSITO NO ESPECIFICADO	Canonical
V69	V699	Ocupante [cualquiera] de vehículo de transporte pesado lesionado en accidente SAI de vehículo de transporte pesado	Inclusion
V70	V70	OCUPANTE DE AUTOBÚS LESIONADO POR COLISIÓN CON PEATÓN O ANIMAL	Canonical
V70	V700	OCUPANTE DE AUTOBÚS LESIONADO POR COLISIÓN CON PEATÓN O ANIMAL, CONDUCTOR LESIONADO EN ACCIDENTE NO DE TRÁNSITO	Canonical
V70	V701	OCUPANTE DE AUTOBÚS LESIONADO POR COLISIÓN CON PEATÓN O ANIMAL, PASAJERO LESIONADO EN ACCIDENTE NO DE TRÁNSITO	Canonical
V70	V702	OCUPANTE DE AUTOBÚS LESIONADO POR COLISIÓN CON PEATÓN O ANIMAL, PERSONA QUE VIAJA FUERA DEL VEHÍCULO, LESIONADA EN ACCIDENTE NO DE TRÁNSITO	Canonical
V70	V703	OCUPANTE DE AUTOBÚS LESIONADO POR COLISIÓN CON PEATÓN O ANIMAL, OCUPANTE NO ESPECIFICADO DE AUTOBÚS, LESIONADO EN ACCIDENTE NO DE TRÁNSITO	Canonical
V70	V704	OCUPANTE DE AUTOBÚS LESIONADO POR COLISIÓN CON PEATÓN O ANIMAL, PERSONA LESIONADA AL SUBIR O BAJAR DEL VEHÍCULO	Canonical
V70	V705	OCUPANTE DE AUTOBÚS LESIONADO POR COLISIÓN CON PEATÓN O ANIMAL, CONDUCTOR LESIONADO EN ACCIDENTE DE TRÁNSITO	Canonical
V70	V706	OCUPANTE DE AUTOBÚS LESIONADO POR COLISIÓN CON PEATÓN O ANIMAL, PASAJERO LESIONADO EN ACCIDENTE DE TRÁNSITO	Canonical
V70	V707	OCUPANTE DE AUTOBÚS LESIONADO POR COLISIÓN CON PEATÓN O ANIMAL, PERSONA QUE VIAJA FUERA DEL VEHÍCULO, LESIONADA EN ACCIDENTE DE TRÁNSITO	Canonical
V70	V709	OCUPANTE DE AUTOBÚS LESIONADO POR COLISIÓN CON PEATÓN O ANIMAL, OCUPANTE NO ESPECIFICADO DE AUTOBÚS, LESIONADO EN ACCIDENTE DE TRÁNSITO	Canonical
V71	V71	OCUPANTE DE AUTOBÚS LESIONADO POR COLISIÓN CON VEHÍCULO DE PEDAL	Canonical
V71	V710	OCUPANTE DE AUTOBÚS LESIONADO POR COLISIÓN CON VEHÍCULO DE PEDAL, CONDUCTOR LESIONADO EN ACCIDENTE NO DE TRÁNSITO	Canonical
V71	V711	OCUPANTE DE AUTOBÚS LESIONADO POR COLISIÓN CON VEHÍCULO DE PEDAL, PASAJERO LESIONADO EN ACCIDENTE NO DE TRÁNSITO	Canonical
V71	V712	OCUPANTE DE AUTOBÚS LESIONADO POR COLISIÓN CON VEHÍCULO DE PEDAL, PERSONA QUE VIAJA FUERA DEL VEHÍCULO, LESIONADA EN ACCIDENTE NO DE TRÁNSITO	Canonical
V71	V713	OCUPANTE DE AUTOBÚS LESIONADO POR COLISIÓN CON VEHÍCULO DE PEDAL, OCUPANTE NO ESPECIFICADO DE AUTOBÚS, LESIONADO EN ACCIDENTE NO DE TRÁNSITO	Canonical
V71	V714	OCUPANTE DE AUTOBÚS LESIONADO POR COLISIÓN CON VEHÍCULO DE PEDAL, PERSONA LESIONADA AL SUBIR O BAJAR DEL VEHÍCULO	Canonical
V71	V715	OCUPANTE DE AUTOBÚS LESIONADO POR COLISIÓN CON VEHÍCULO DE PEDAL, CONDUCTOR LESIONADO EN ACCIDENTE DE TRÁNSITO	Canonical
V71	V716	OCUPANTE DE AUTOBÚS LESIONADO POR COLISIÓN CON VEHÍCULO DE PEDAL, PASAJERO LESIONADO EN ACCIDENTE DE TRÁNSITO	Canonical
V71	V717	OCUPANTE DE AUTOBÚS LESIONADO POR COLISIÓN CON VEHÍCULO DE PEDAL, PERSONA QUE VIAJA FUERA DEL VEHÍCULO, LESIONADA EN ACCIDENTE DE TRÁNSITO	Canonical
V71	V719	OCUPANTE DE AUTOBÚS LESIONADO POR COLISIÓN CON VEHÍCULO DE PEDAL, OCUPANTE NO ESPECIFICADO DE AUTOBÚS, LESIONADO EN ACCIDENTE DE TRÁNSITO	Canonical
V72	V72	OCUPANTE DE AUTOBÚS LESIONADO POR COLISIÓN CON VEHÍCULO DE MOTOR DE DOS O TRES RUEDAS	Canonical
V72	V720	OCUPANTE DE AUTOBÚS LESIONADO POR COLISIÓN CON VEHÍCULO DE MOTOR DE DOS O TRES RUEDAS, CONDUCTOR LESIONADO EN ACCIDENTE NO DE TRÁNSITO	Canonical
V72	V721	OCUPANTE DE AUTOBÚS LESIONADO POR COLISIÓN CON VEHÍCULO DE MOTOR DE DOS O TRES RUEDAS, PASAJERO LESIONADO EN ACCIDENTE NO DE TRÁNSITO	Canonical
V72	V722	OCUPANTE DE AUTOBÚS LESIONADO POR COLISIÓN CON VEHÍCULO DE MOTOR DE DOS O TRES RUEDAS, PERSONA QUE VIAJA FUERA DEL VEHÍCULO, LESIONADA EN ACCIDENTE NO TRÁNSITO	Canonical
V72	V723	OCUPANTE DE AUTOBÚS LESIONADO POR COLISIÓN CON VEHÍCULO DE MOTOR DE DOS O TRES RUEDAS, OCUPANTE NO ESPECIFICADO DE AUTOBÚS, LESIONADO EN ACCIDENTE NO DE TRÁNSITO	Canonical
V72	V724	OCUPANTE DE AUTOBÚS LESIONADO POR COLISIÓN CON VEHÍCULO DE MOTOR DE DOS O TRES RUEDAS, PERSONA LESIONADA AL SUBIR O BAJAR DEL VEHÍCULO	Canonical
V72	V725	OCUPANTE DE AUTOBÚS LESIONADO POR COLISIÓN CON VEHÍCULO DE MOTOR DE DOS O TRES RUEDAS, CONDUCTOR LESIONADO EN ACCIDENTE DE TRÁNSITO	Canonical
V72	V726	OCUPANTE DE AUTOBÚS LESIONADO POR COLISIÓN CON VEHÍCULO DE MOTOR DE DOS O TRES RUEDAS, PASAJERO LESIONADO EN ACCIDENTE DE TRÁNSITO	Canonical
V72	V727	OCUPANTE DE AUTOBÚS LESIONADO POR COLISIÓN CON VEHÍCULO DE MOTOR DE DOS O TRES RUEDAS, PERSONA QUE VIAJA FUERA DEL VEHÍCULO, LESIONADA EN ACCIDENTE DE TRÁNSITO	Canonical
V72	V729	OCUPANTE DE AUTOBÚS LESIONADO POR COLISIÓN CON VEHÍCULO DE MOTOR DE DOS O TRES RUEDAS, OCUPANTE NO ESPECIFICADO DE AUTOBÚS, LESIONADO EN ACCIDENTE DE TRÁNSITO	Canonical
V73	V73	OCUPANTE DE AUTOBÚS LESIONADO POR COLISIÓN CON AUTOMÓVIL, CAMIONETA O FURGONETA	Canonical
V73	V730	OCUPANTE DE AUTOBÚS LESIONADO POR COLISIÓN CON AUTOMÓVIL, CAMIONETA O FURGONETA, CONDUCTOR LESIONADO EN ACCIDENTE NO DE TRÁNSITO	Canonical
V73	V731	OCUPANTE DE AUTOBÚS LESIONADO POR COLISIÓN CON AUTOMÓVIL, CAMIONETA O FURGONETA, PASAJERO LESIONADO EN ACCIDENTE NO DE TRÁNSITO	Canonical
